date,amount,income,food,transport,shopping,savings,budget,month,day,is_overspent,category_Bills & Utilities,category_Dining Out,category_Education,category_Entertainment,category_Food & Dining,category_Groceries,category_Healthcare,category_Insurance,category_Investments,category_Rent,category_Shopping,category_Transport,category_Transportation,category_Travel,category_Utilities,payment_method_Cash,payment_method_Credit (Amex),payment_method_Credit (Discover),payment_method_Credit (Mastercard),payment_method_Credit (Visa),payment_method_Credit Card,payment_method_Debit (Mastercard),payment_method_Debit (Prepaid) (Mastercard),payment_method_Debit (Prepaid) (Visa),payment_method_Debit (Visa),payment_method_Debit Card,payment_method_Mobile Wallet,payment_method_Net Banking,payment_method_UPI,day_type_Weekday,day_type_Weekend,cluster
2023-09-07,3720.96,3982.86,1006.58,431.39,338.01,369.92,2743.04,9,7,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-09-07,2128.18,4897.24,576.06,246.88,192.91,1173.8,2734.32,9,7,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-09-07,2714.91,4901.9,811.07,347.6,159.02,2427.33,3290.84,9,7,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-09-07,2301.11,5057.78,464.88,199.23,389.16,2311.62,2405.93,9,7,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-07,2613.03,4396.7,747.19,320.23,191.28,1307.61,3247.8,9,7,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-09-07,2539.06,4659.99,780.41,334.46,123.73,2502.25,2990.66,9,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-07,2276.65,4412.3,609.67,261.29,213.89,710.73,2433.98,9,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-07,2109.78,3929.97,689.01,295.29,56.47,929.81,2972.92,9,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-09-07,3172.89,4064.91,902.14,386.63,238.14,1090.18,2656.61,9,7,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-09-07,3787.73,4736.89,1178.11,504.9,168.68,705.51,2267.59,9,7,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-07,2952.85,3354.92,803.84,344.5,262.46,739.14,3568.93,9,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-09-07,2715.44,5114.97,698.13,299.2,288.31,2355.98,2332.99,9,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-09-07,2213.65,5908.32,684.05,293.17,103.68,3219.77,3037.53,9,7,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-09-07,3225.64,6438.55,883.18,378.51,280.91,3342.88,2837.72,9,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-07,1873.29,3004.32,580.54,248.8,85.84,365.74,3205.82,9,7,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-09-07,3131.58,1647.78,772.2,330.94,370.11,0.0,3153.17,9,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-07,3316.81,3756.91,1091.99,468.0,78.74,883.3,2982.2,9,7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-09-07,2381.0,2788.49,662.89,284.1,194.81,660.01,2728.76,9,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-09-07,2349.54,3035.68,508.31,217.85,358.89,188.8,2889.28,9,7,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-07,2326.38,5056.46,722.95,309.83,104.33,1133.31,2480.91,9,7,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-09-07,2702.95,3305.48,842.92,361.25,117.85,0.0,2968.81,9,7,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-07,2568.61,3016.46,710.69,304.58,215.23,0.0,2831.4,9,7,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-07,2398.63,3970.83,777.24,333.1,71.18,1794.36,2483.43,9,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2023-09-07,2210.21,2833.25,635.32,272.28,158.01,0.0,3128.3,9,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2023-09-07,73656.0,168903.0,20623.68,8838.72,13258.08,79384.41,135122.4,9,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2023-09-07,2225.76,6580.84,613.42,262.89,189.26,3866.08,2997.07,9,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-09-08,101321.0,192597.0,28369.88,12158.52,18237.78,57779.1,154077.6,9,8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
2023-09-08,5074.0,1221.0,213.0,127.0,166.0,0.0,1037.85,9,8,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-09,106426.0,147886.0,29799.28,12771.12,19156.68,25140.62,118308.8,9,9,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
2023-09-10,78116.0,67265.0,21872.48,9373.92,14060.88,23542.75,53812.0,9,10,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
2023-09-13,145909.0,93824.0,40854.52,17509.08,26263.62,29085.44,75059.2,9,13,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
2023-09-14,5708.0,1961.0,131.0,147.0,76.0,0.0,1666.85,9,14,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-09-15,141004.0,182031.0,39481.12,16920.48,25380.72,49148.37,145624.8,9,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2023-09-16,4848.0,1178.0,253.0,76.0,104.0,0.0,1001.3,9,16,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2023-09-18,55436.0,175840.0,15522.08,6652.32,9978.48,15825.6,140672.0,9,18,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2023-09-19,5181.0,1296.0,312.0,182.0,69.0,0.0,1101.6,9,19,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-09-19,6218.0,1849.0,248.0,186.0,140.0,0.0,1571.65,9,19,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-19,109572.0,29908.0,30680.16,13148.64,19722.96,2093.56,23926.4,9,19,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2023-09-21,5095.0,1650.0,136.0,55.0,128.0,0.0,1402.5,9,21,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-09-23,37564.0,143216.0,10517.92,4507.68,6761.52,47261.28,114572.8,9,23,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
2023-09-24,42230.0,72021.0,11824.4,5067.6,7601.4,33849.87,57616.8,9,24,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
2023-09-26,4921.0,1372.0,225.0,113.0,188.0,0.0,1166.2,9,26,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-09-26,62057.0,159933.0,17375.96,7446.84,11170.26,67171.86,127946.4,9,26,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2023-09-27,6753.0,1502.0,155.0,186.0,62.0,0.0,1276.7,9,27,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-27,31029.0,37553.0,8688.12,3723.48,5585.22,3004.24,30042.4,9,27,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2023-09-28,49886.0,111758.0,13968.08,5986.32,8979.48,41350.46,89406.4,9,28,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
2023-09-29,7004.0,1523.0,278.0,179.0,187.0,0.0,1294.55,9,29,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-09-29,5245.0,1811.0,216.0,193.0,101.0,0.0,1539.35,9,29,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-09-30,119779.0,65599.0,33538.12,14373.48,21560.22,9839.85,52479.2,9,30,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
2023-09-30,16464.0,98136.0,4609.92,1975.68,2963.52,13739.04,78508.8,9,30,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
2023-10-01,4810.0,1662.0,220.0,137.0,153.0,0.0,1412.7,10,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2023-10-02,5432.0,1452.0,298.0,117.0,152.0,0.0,1234.2,10,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-10-02,17493.0,182361.0,4898.04,2099.16,3148.74,47413.86,145888.8,10,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2023-10-03,137870.0,128002.0,38603.6,16544.4,24816.6,49920.78,102401.6,10,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2023-10-03,11515.0,139997.0,3224.2,1381.8,2072.7,33599.28,111997.6,10,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1
2023-10-03,30039.0,60927.0,8410.92,3604.68,5407.02,19496.64,48741.6,10,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
2023-10-04,100909.0,38989.0,28254.52,12109.08,18163.62,2339.34,31191.2,10,4,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
2023-10-04,57645.0,63847.0,16140.6,6917.4,10376.1,24261.86,51077.6,10,4,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
2023-10-05,29267.0,145035.0,8194.76,3512.04,5268.06,36258.75,116028.0,10,5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2023-10-06,5467.0,1513.0,320.0,165.0,169.0,0.0,1286.05,10,6,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-10-07,2784.74,3688.64,784.87,336.37,216.9,1295.15,2847.23,10,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,2797.5,4598.12,856.63,367.13,139.99,0.0,3017.97,10,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2
2023-10-07,2752.65,3661.73,865.95,371.12,111.4,1189.38,3060.18,10,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,3079.62,2303.02,829.77,355.62,283.54,0.0,2229.49,10,7,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,2832.0,6577.71,853.79,365.91,157.04,3161.92,2234.61,10,7,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,3508.68,5306.27,886.08,379.75,390.81,1609.38,3383.34,10,7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,3156.76,5446.46,889.73,381.31,245.87,3254.68,3530.29,10,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,2983.19,4072.72,980.72,420.31,72.45,2040.41,2682.71,10,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,2943.63,3145.16,757.95,324.83,311.23,924.71,3615.97,10,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,2361.47,4854.04,690.75,296.04,155.16,1185.4,2842.35,10,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-07,2678.99,3133.24,806.8,345.77,149.54,0.0,2854.72,10,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-07,3630.05,3548.34,1074.01,460.29,224.58,1209.42,2499.1,10,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-07,3125.33,5223.46,964.79,413.48,147.52,2173.54,3008.39,10,7,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-07,2113.66,3971.76,658.2,282.08,93.24,352.68,3010.36,10,7,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,3115.62,3620.95,884.94,379.26,234.89,1719.38,1999.31,10,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,3184.64,3792.48,860.52,368.79,290.41,43.94,2433.01,10,7,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,2622.03,2527.45,670.98,287.56,281.98,341.01,2687.78,10,7,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-07,2258.66,4786.91,727.35,311.72,72.2,2177.27,2861.68,10,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,3056.35,3005.0,802.75,344.03,305.12,0.0,2947.88,10,7,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,1653.85,2813.46,478.22,204.95,115.01,0.0,2403.04,10,7,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,4327.87,2216.99,1340.31,574.42,199.36,0.0,3273.4,10,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2
2023-10-07,1660.52,4832.32,479.6,205.54,116.09,1810.17,2763.64,10,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,2336.64,2693.57,616.94,264.4,229.58,0.0,2782.88,10,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,3537.16,3390.22,964.63,413.41,312.43,148.8,2988.99,10,7,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,2822.55,4291.0,780.51,334.51,237.0,741.55,1847.11,10,7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,2696.14,6398.69,728.39,312.17,246.01,2376.15,1700.95,10,7,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-07,1798.48,3108.18,549.81,235.63,91.04,0.0,2978.05,10,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,3479.05,5549.63,1007.85,431.94,239.79,2374.61,2398.82,10,7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,3099.35,3703.98,724.33,310.43,411.94,715.46,3138.36,10,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2
2023-10-07,3381.38,3766.28,1009.52,432.65,198.81,96.37,2631.72,10,7,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-07,2578.59,4012.15,727.74,311.89,199.74,559.79,2098.94,10,7,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,2363.93,4153.46,570.72,244.59,293.32,1773.73,2829.91,10,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,2233.9,2971.84,566.28,242.69,246.39,0.0,2372.9,10,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2
2023-10-07,3328.63,3771.84,997.28,427.41,191.7,526.88,2780.08,10,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,3283.2,4197.9,955.61,409.55,221.16,1818.57,2995.86,10,7,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,1933.09,3151.96,630.71,270.31,52.42,679.31,2128.48,10,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-07,2332.24,5433.69,765.54,328.09,57.99,2680.03,2053.35,10,7,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,2836.24,5524.03,780.4,334.46,242.61,2474.58,2638.43,10,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-07,2877.27,6079.53,853.05,365.59,175.99,1546.27,2864.57,10,7,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,2331.54,4046.42,562.98,241.28,289.21,279.52,2778.19,10,7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,2217.83,3708.16,581.16,249.07,222.95,1023.44,2564.35,10,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,3127.33,3798.38,896.66,384.28,226.18,1608.65,3649.27,10,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2
2023-10-07,2987.13,4268.09,894.7,383.44,172.33,1733.1,1820.82,10,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,2829.92,4096.16,839.1,359.61,173.0,2757.69,2767.26,10,7,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2023-10-07,2984.85,2202.11,966.18,414.08,89.73,285.12,2166.9,10,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2
2023-10-07,1469.31,3257.15,428.02,183.44,98.56,0.0,3867.5,10,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,2458.39,4057.35,671.54,287.8,215.88,1428.53,1907.53,10,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,2682.62,3198.63,711.93,305.11,259.42,0.0,3126.13,10,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,2058.11,5580.52,557.31,238.85,186.32,2067.33,2823.33,10,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2023-10-07,2167.23,4682.23,592.6,253.97,189.64,1525.79,3180.59,10,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-08,6720.0,1913.0,222.0,84.0,88.0,0.0,1626.05,10,8,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-09,5736.0,1882.0,124.0,97.0,177.0,0.0,1599.7,10,9,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-10-10,17008.0,171452.0,4762.24,2040.96,3061.44,24003.28,137161.6,10,10,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1
2023-10-10,7022.0,1565.0,112.0,193.0,85.0,0.0,1330.25,10,10,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-10-11,88533.0,112537.0,24789.24,10623.96,15935.94,43889.43,90029.6,10,11,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
2023-10-13,6904.0,1434.0,153.0,200.0,166.0,0.0,1218.9,10,13,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-10-14,7246.0,1078.0,232.0,166.0,122.0,0.0,916.3,10,14,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-14,110963.0,90426.0,31069.64,13315.56,19973.34,15372.42,72340.8,10,14,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
2023-10-14,7919.0,1613.0,370.0,141.0,152.0,0.0,1371.05,10,14,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2023-10-15,100456.0,40954.0,28127.68,12054.72,18082.08,2866.78,32763.2,10,15,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
2023-10-16,5986.0,2265.0,268.0,133.0,90.0,0.0,1925.25,10,16,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-10-16,99904.0,25625.0,27973.12,11988.48,17982.72,4356.25,20500.0,10,16,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2
2023-10-16,10507.0,194297.0,2941.96,1260.84,1891.26,58289.1,155437.6,10,16,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2023-10-19,56418.0,21587.0,15797.04,6770.16,10155.24,1726.96,17269.6,10,19,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2
